area_id,area_type,municipality,block,treatment,registered,turnout,hollande_share
M_19132,Municipality,Ménoire,520,1,86,0.8372092843055725,0.5633803009986877
P_87085_74,Precinct,Limoges,3255,1,677,0.7799113988876343,0.44961240887641907
M_19086,Municipality,Goulles,517,1,291,0.800687313079834,0.4181034564971924
M_87092,Municipality,Marval,3251,1,382,0.7984293103218079,0.33445945382118225
M_19218,Municipality,Saint-Julien-près-Bort,518,1,382,0.8089005351066589,0.43521595001220703
P_19031_16,Precinct,Brive-la-Gaillarde,513,0,829,0.7696019411087036,0.5032258033752441
P_19275_3,Precinct,Ussel,531,1,1575,0.8082539439201355,0.44931063055992126
P_87085_12,Precinct,Limoges,3256,1,1030,0.7524271607398987,0.45611703395843506
P_87085_4,Precinct,Limoges,3256,1,972,0.7695473432540894,0.4556616544723511
M_19020,Municipality,Beaumont,517,1,109,0.8990825414657593,0.550561785697937
M_87169,Municipality,Saint-Maurice-les-Brousses,3257,0,655,0.9007633328437805,0.30662021040916443
M_87090,Municipality,Mailhac-sur-Benaize,3251,1,257,0.8171206116676331,0.2807881832122803
M_87024,Municipality,Bujaleuf,3250,1,710,0.8690140843391418,0.37479540705680847
M_87160,Municipality,Saint-Léger-Magnazeix,3249,0,372,0.8118279576301575,0.25503355264663696
P_19031_17,Precinct,Brive-la-Gaillarde,514,1,850,0.6917647123336792,0.31239092350006104
M_87157,Municipality,Saint-Laurent-les-Eglises,3249,1,676,0.8727810382843018,0.361921101808548
M_87163,Municipality,Saint-Martial-sur-Isop,3248,1,85,0.800000011920929,0.29230770468711853
M_19137,Municipality,Meyrignac-l'Eglise,516,1,61,0.8524590134620667,0.3199999928474426
P_87085_70,Precinct,Limoges,3254,1,724,0.7569060921669006,0.4188191890716553
P_23096_7,Precinct,Guéret,654,1,1073,0.7791239619255066,0.36141636967658997
M_87087,Municipality,Lussac-les-Eglises,3249,1,428,0.7219626307487488,0.3265993297100067
P_87085_9,Precinct,Limoges,3254,1,723,0.6168741583824158,0.46013668179512024
P_23096_4,Precinct,Guéret,654,0,1348,0.8204748034477234,0.43014705181121826
P_87085_63,Precinct,Limoges,3256,1,660,0.7136363387107849,0.42424243688583374
M_19021,Municipality,Bellechassagne,517,0,88,0.875,0.5194805264472961
M_87096,Municipality,La Meyze,3257,1,717,0.7991631627082825,0.3646017611026764
P_19031_25,Precinct,Brive-la-Gaillarde,514,1,842,0.7779097557067871,0.4444444477558136
M_19070,Municipality,Darnets,522,1,312,0.8782051205635071,0.4428044259548187
P_19031_27,Precinct,Brive-la-Gaillarde,513,1,655,0.7450381517410278,0.4645833373069763
M_19028,Municipality,Bort-les-Orgues,520,1,2229,0.8174068927764893,0.4528619647026062
P_87085_30,Precinct,Limoges,3256,1,859,0.7450523972511292,0.33544304966926575
M_87153,Municipality,Saint-Julien-le-Petit,3248,1,301,0.7740863561630249,0.321739137172699
P_19272_13,Precinct,Tulle,529,0,624,0.8333333134651184,0.591796875
P_19031_33,Precinct,Brive-la-Gaillarde,513,1,875,0.7074285745620728,0.5016340017318726
P_87085_86,Precinct,Limoges,3254,0,769,0.7360208034515381,0.4000000059604645
P_19275_1,Precinct,Ussel,531,0,1089,0.7988981008529663,0.4103773534297943
P_19031_14,Precinct,Brive-la-Gaillarde,513,1,627,0.6842105388641357,0.6150234937667847
M_19227,Municipality,Saint-Mexant,521,0,1021,0.9226248860359192,0.5374592542648315
P_19272_7,Precinct,Tulle,529,1,843,0.8007117509841919,0.5718607902526855
M_19026,Municipality,Bilhac,516,0,178,0.8483145833015442,0.4370861053466797
M_19149,Municipality,Neuville,520,1,207,0.8599033951759338,0.5397727489471436
M_19087,Municipality,Gourdon-Murat,516,1,100,0.8600000143051147,0.2839506268501282
M_87057,Municipality,Dompierre-les-Eglises,3251,1,297,0.8215488195419312,0.3125
P_87085_78,Precinct,Limoges,3255,1,707,0.7694483995437622,0.3973880708217621
P_23096_2,Precinct,Guéret,654,1,748,0.7446523904800415,0.4128440320491791
P_69034_15,Precinct,Caluire-et-Cuire,2530,1,651,0.7634408473968506,0.32924336194992065
M_73203,Municipality,Pontamafrey-Montpascal,2717,1,375,0.8080000281333923,0.2800000011920929
P_69029_18,Precinct,Bron,2529,1,590,0.7118644118309021,0.5474452376365662
P_26281_10,Precinct,Romans-sur-Isère,755,1,902,0.5864744782447815,0.5802707672119141
P_26281_2,Precinct,Romans-sur-Isère,755,0,1598,0.8210262656211853,0.2884615361690521
M_74197,Municipality,Nangy,2728,1,846,0.8451536893844604,0.20679886639118195
M_26185,Municipality,Mirmande,749,1,435,0.8436781764030457,0.3123287558555603
M_1329,Municipality,Rossillon,2,1,141,0.8723404407501221,0.25619834661483765
P_69386_601,Precinct,"Lyon, 6e arrondissement",2551,1,758,0.771767795085907,0.27508649230003357
M_42113,Municipality,Jas,1420,1,192,0.8229166865348816,0.21019108593463898
P_74042_6,Precinct,Bonneville,2723,1,990,0.765656590461731,0.2600536048412323
P_74281_10,Precinct,Thonon-les-Bains,2750,1,1117,0.671441376209259,0.359183669090271
M_26338,Municipality,Sauzet,750,1,1526,0.8879423141479492,0.24018126726150513
M_7126,Municipality,Lagorce,174,1,805,0.8919254541397095,0.2542613744735718
M_73237,Municipality,Saint-Georges-des-Hurtières,2694,0,275,0.803636372089386,0.2136363685131073
M_38566,Municipality,Vourey,1316,1,1290,0.8635658621788025,0.2757352888584137
M_69179,Municipality,Saint-Andéol-le-Château,2540,0,1110,0.8963963985443115,0.279591828584671
M_26312,Municipality,Saint-Marcel-lès-Sauzet,750,1,979,0.8457610011100769,0.20710784196853638
P_73087_3,Precinct,Cognin,2703,1,1167,0.8166238069534302,0.31063830852508545
M_74062,Municipality,Charvonnex,2738,1,872,0.8589449524879456,0.19341564178466797
M_73171,Municipality,Montmélian,2711,0,2323,0.8265174627304077,0.3358169198036194
M_7347,Municipality,Vocance,157,1,517,0.7794970870018005,0.22646310925483704
M_74225,Municipality,Rumilly,2740,1,8331,0.8032649159431458,0.2435721904039383
M_1281,Municipality,Ornex,18,0,1653,0.820931613445282,0.2281879186630249
M_1200,Municipality,Labalme,1,1,121,0.8512396812438965,0.23762376606464386
M_7330,Municipality,Vallon-Pont-d'Arc,174,0,1922,0.8194589018821716,0.28821244835853577
M_26102,Municipality,Condillac,750,1,122,0.868852436542511,0.25961539149284363
P_73087_1,Precinct,Cognin,2703,0,1046,0.8078393936157227,0.2644927501678467
P_38169_10,Precinct,Fontaine,1267,1,1070,0.7897196412086487,0.37831324338912964
M_26011,Municipality,Aouste-sur-Sye,737,1,1707,0.8465143442153931,0.2618207335472107
M_42032,Municipality,Cellieu,1425,1,1197,0.9014202356338501,0.21751412749290466
P_69286_8,Precinct,Rillieux-la-Pape,2565,1,1087,0.7138914465904236,0.4289473593235016
P_26362_1,Precinct,Valence,765,1,1054,0.7267552018165588,0.27404478192329407
P_26198_4,Precinct,Montélimar,751,0,1027,0.7361246347427368,0.2604026794433594
M_74139,Municipality,Habère-Lullin,2725,0,680,0.7941176295280457,0.21132075786590576
P_73098_1,Precinct,Les Déserts,2715,0,499,0.8537074327468872,0.1773049682378769
M_74198,Municipality,Nâves-Parmelan,2738,1,812,0.8842364549636841,0.23836389183998108
M_7324,Municipality,Tournon-sur-Rhône,173,1,7381,0.8160141110420227,0.27872735261917114
M_69295,Municipality,Simandres,2571,1,1184,0.8707770109176636,0.21358267962932587
M_7006,Municipality,Albon d'Ardèche,156,0,142,0.8309859037399292,0.21739129722118378
M_69046,Municipality,Charly,2579,1,3435,0.8893740773200989,0.2143803834915161
P_69381_115,Precinct,"Lyon, 1er arrondissement",2545,1,866,0.8083140850067139,0.364553302526474
M_73318,Municipality,Villarembert,2717,1,271,0.7564575672149658,0.17733989655971527
M_42094,Municipality,Feurs,1420,0,5539,0.7952699065208435,0.24048003554344177
P_74281_13,Precinct,Thonon-les-Bains,2750,1,932,0.7435622215270996,0.2650957405567169
M_74026,Municipality,La Balme-de-Sillingy,2737,0,3360,0.8282738327980042,0.22599488496780396
P_73011_8,Precinct,Albertville,2697,1,1657,0.7079058289527893,0.3188908100128174
M_26221,Municipality,Omblèze,737,1,90,0.8666666746139526,0.24358974397182465
M_69297,Municipality,Ternay,2571,0,3515,0.8617354035377502,0.24413146078586578
P_1283_8,Precinct,Oyonnax,30,1,1162,0.6721170544624329,0.43410852551460266
M_74244,Municipality,Saint-Laurent,2734,1,613,0.8727569580078125,0.20493358373641968
M_73272,Municipality,Saint-Pierre-de-Belleville,2694,1,151,0.8410596251487732,0.29133859276771545
M_38048,Municipality,Bonnefamille,1321,1,866,0.8441108465194702,0.2682584226131439
P_73190_2,Precinct,Notre-Dame-du-Pré,2712,0,143,0.8041958212852478,0.1785714328289032
M_7201,Municipality,Ruoms,169,0,1833,0.7954173684120178,0.21927374601364136
M_7274,Municipality,Saint-Maurice-en-Chalencon,155,1,165,0.8303030133247375,0.2761194109916687
P_69387_733,Precinct,"Lyon, 7e arrondissement",2552,1,999,0.7217217087745667,0.40395480394363403
M_7086,Municipality,Etables,173,1,542,0.9132841229438782,0.2217659205198288
M_26097,Municipality,Cliousclat,749,1,525,0.8780952095985413,0.24115043878555298
P_69089_9,Precinct,Francheville,2539,1,612,0.8937908411026001,0.27624309062957764
M_1167,Municipality,Garnerans,36,1,501,0.8942115902900696,0.19907407462596893
P_69029_9,Precinct,Bron,2529,1,1093,0.6468435525894165,0.5107913613319397
M_38339,Municipality,Roche,1321,1,1458,0.8614540696144104,0.1877022683620453
M_74089,Municipality,Cordon,2745,1,824,0.8288834691047668,0.11738484352827072
M_73151,Municipality,Les Marches,2711,1,1773,0.8584320545196533,0.2555331885814667
M_7217,Municipality,Saint-Barthélemy-le-Plain,173,1,632,0.8765822649002075,0.19003690779209137
M_7151,Municipality,Mars,157,1,222,0.8288288116455078,0.2914285659790039
M_26195,Municipality,Montclar-sur-Gervanne,736,1,163,0.8650306463241577,0.25531914830207825
M_7025,Municipality,Barnas,157,0,209,0.8181818127632141,0.2248520702123642
M_7104,Municipality,Issamoulenc,156,1,115,0.7043478488922119,0.2874999940395355
M_42208,Municipality,Saint-Christo-en-Jarez,1425,0,1264,0.9287974834442139,0.15109170973300934
M_7167,Municipality,Ollières-sur-Eyrieux (Les),156,1,763,0.7968544960021973,0.30000001192092896
M_7275,Municipality,Saint-Mélany,155,1,97,0.8247422575950623,0.3417721390724182
P_26165_2,Precinct,Livron-sur-Drôme,748,0,805,0.8062111735343933,0.28081122040748596
P_42187_9,Precinct,Roanne,1439,0,1205,0.820746898651123,0.3034055829048157
M_7278,Municipality,Saint-Michel-de-Chabrillanoux,155,0,309,0.844660222530365,0.2766798436641693
M_69010,Municipality,L'Arbresle,2543,0,3858,0.8252980709075928,0.2766912579536438
P_1053_16,Precinct,Bourg-en-Bresse,9,1,1018,0.7465618848800659,0.3319838047027588
P_69029_10,Precinct,Bron,2529,1,889,0.715410590171814,0.38694268465042114
P_69202_9,Precinct,Sainte-Foy-lès-Lyon,2573,1,692,0.8078034520149231,0.283905953168869
P_74042_7,Precinct,Bonneville,2723,1,964,0.7385892271995544,0.25931233167648315
P_69386_606,Precinct,"Lyon, 6e arrondissement",2551,1,913,0.7984666228294373,0.2752808928489685
P_69275_11,Precinct,Décines-Charpieu,2536,1,703,0.7596017122268677,0.29032257199287415
M_1308,Municipality,Pougny,1,0,413,0.7578692436218262,0.23701298236846924
M_1403,Municipality,Serrières-de-Briord,1,1,843,0.8303677439689636,0.2235294133424759
M_7101,Municipality,Grospierres,169,1,645,0.8418604731559753,0.25794392824172974
P_74281_14,Precinct,Thonon-les-Bains,2750,0,840,0.7345238327980042,0.27574750781059265
M_7218,Municipality,Saint-Basile,165,1,295,0.8508474826812744,0.2633744776248932
P_69089_3,Precinct,Francheville,2539,1,828,0.8900966048240662,0.2557823061943054
P_69384_409,Precinct,"Lyon, 4e arrondissement",2549,0,1014,0.8234714269638062,0.3386114537715912
M_7290,Municipality,Saint-Prix,165,1,210,0.8666666746139526,0.19662921130657196
P_1283_9,Precinct,Oyonnax,30,1,1102,0.7023593187332153,0.3968668282032013
P_7319_3,Precinct,Teil (Le),172,1,950,0.7663158178329468,0.2733612358570099
P_1283_6,Precinct,Oyonnax,30,1,1123,0.7141584753990173,0.3350125849246979
M_1331,Municipality,Saint-Alban,1,1,135,0.8888888955116272,0.2689075767993927
P_38507_1,Precinct,Tignieu-Jameyzieu,1258,1,893,0.8376259803771973,0.2612859010696411
M_42320,Municipality,Valfleury,1425,1,448,0.9263392686843872,0.15024630725383759
M_26234,Municipality,Piégros-la-Clastre,737,0,724,0.8218231797218323,0.23720136284828186
P_38169_6,Precinct,Fontaine,1267,0,1147,0.7462946772575378,0.359281450510025
P_73181_2,Precinct,Moûtiers,2712,1,990,0.7484848499298096,0.2113259732723236
M_26347,Municipality,Tain-l'Hermitage,763,1,3903,0.8447348475456238,0.25201988220214844
P_73064_1,Precinct,Challes-les-Eaux,2699,1,1380,0.8355072736740112,0.2058303952217102
P_42187_6,Precinct,Roanne,1439,1,896,0.7779017686843872,0.3226277232170105
P_69381_116,Precinct,"Lyon, 1er arrondissement",2545,1,758,0.7730870842933655,0.39826086163520813
M_73248,Municipality,Saint-Jean-de-Maurienne,2717,0,5036,0.7871326208114624,0.2666151523590088
P_69381_113,Precinct,"Lyon, 1er arrondissement",2545,0,1260,0.7801587581634521,0.35227271914482117
P_69386_610,Precinct,"Lyon, 6e arrondissement",2551,1,1201,0.8093255758285522,0.2845275104045868
P_69387_732,Precinct,"Lyon, 7e arrondissement",2552,1,1201,0.7210657596588135,0.3263157904148102
M_74219,Municipality,Quintal,2748,1,872,0.8887614607810974,0.1834862381219864
M_26166,Municipality,Loriol-sur-Drôme,749,1,4163,0.8042277097702026,0.25623100996017456
M_74315,Municipality,Yvoire,2746,1,651,0.7941628098487854,0.16460905969142914
P_69381_109,Precinct,"Lyon, 1er arrondissement",2545,1,859,0.7951105833053589,0.4073529541492462
P_26165_1,Precinct,Livron-sur-Drôme,748,1,928,0.7866379022598267,0.21927374601364136
M_26119,Municipality,Erôme,763,0,582,0.8848797082901001,0.21756486594676971
M_74076,Municipality,Choisy,2737,1,1267,0.8508287072181702,0.20283019542694092
M_42202,Municipality,Saint-Barthélemy-Lestra,1420,1,542,0.8579335808753967,0.2962138056755066
P_69384_403,Precinct,"Lyon, 4e arrondissement",2549,1,1131,0.8364279270172119,0.34297963976860046
P_42187_16,Precinct,Roanne,1439,1,1179,0.8091602921485901,0.2877005338668823
P_38169_4,Precinct,Fontaine,1267,1,1292,0.7569659352302551,0.37669095396995544
M_1295,Municipality,Peyzieux-sur-Saône,36,1,334,0.901197612285614,0.18918919563293457
P_42187_4,Precinct,Roanne,1439,1,1189,0.8040370345115662,0.2826780080795288
M_74050,Municipality,Burdignin,2725,1,508,0.8188976645469666,0.1833740770816803
M_1420,Municipality,Thoissey,36,1,1045,0.738756000995636,0.19628646969795227
P_42187_19,Precinct,Roanne,1439,1,1120,0.800000011920929,0.33371299505233765
P_42237_1,Precinct,Saint-Jean-Bonnefonds,1451,1,1000,0.8009999990463257,0.30423620343208313
M_7076,Municipality,Cruas,157,1,2151,0.8168293833732605,0.25435540080070496
M_69133,Municipality,Millery,2579,1,2816,0.8845880627632141,0.22367346286773682
P_26064_3,Precinct,Chabeuil,734,1,1309,0.845683753490448,0.21302326023578644
M_74253,Municipality,Saint-Sixt,2734,1,685,0.8510949015617371,0.20141342282295227
M_74045,Municipality,Le Bouchet,2752,1,181,0.889502763748169,0.16352201998233795
M_42066,Municipality,Cleppé,1420,1,438,0.8652967810630798,0.2049180269241333
M_74263,Municipality,Sciez,2746,1,3881,0.7688739895820618,0.18576271831989288
M_74217,Municipality,Pringy,2738,1,2794,0.8700787425041199,0.20257368683815002
P_1031_1,Precinct,Bellignat,8,1,1059,0.7780925631523132,0.180811807513237
P_1053_3,Precinct,Bourg-en-Bresse,9,1,967,0.6266804337501526,0.42809364199638367
P_69202_11,Precinct,Sainte-Foy-lès-Lyon,2573,0,783,0.7943806052207947,0.33278688788414
M_69291,Municipality,Saint-Symphorien-d'Ozon,2571,1,3588,0.8428093791007996,0.23333333432674408
P_69387_734,Precinct,"Lyon, 7e arrondissement",2552,0,1017,0.764011800289154,0.3727034032344818
P_69386_605,Precinct,"Lyon, 6e arrondissement",2551,0,1067,0.7891284227371216,0.2939068078994751
P_26198_10,Precinct,Montélimar,751,1,1443,0.805266797542572,0.35489511489868164
P_69034_13,Precinct,Caluire-et-Cuire,2530,1,808,0.7772276997566223,0.20900321006774902
P_73190_1,Precinct,Notre-Dame-du-Pré,2712,0,127,0.7795275449752808,0.20879121124744415
P_69389_931,Precinct,"Lyon, 9e arrondissement",2555,1,703,0.6941678524017334,0.408713698387146
M_69268,Municipality,Vourles,2579,0,2426,0.866446852684021,0.19130434095859528
M_69118,Municipality,Loire-sur-Rhône,2540,1,1741,0.8632969260215759,0.193373903632164
P_38474_6,Precinct,Sassenage,1313,1,825,0.8545454740524292,0.27833572030067444
M_74202,Municipality,Nonglard,2737,1,398,0.8844221234321594,0.18390804529190063
M_7098,Municipality,Gourdon,168,1,78,0.7948718070983887,0.1803278625011444
M_26144,Municipality,Grane,737,1,1422,0.8642756938934326,0.24353627860546112
M_38026,Municipality,La Balme-les-Grottes,1293,1,633,0.8214849829673767,0.2137254923582077
M_69068,Municipality,Couzon-au-Mont-d'Or,2538,1,1719,0.8359511494636536,0.2503597140312195
M_26137,Municipality,Francillon-sur-Roubion,737,1,137,0.8759124279022217,0.24137930572032928
M_74103,Municipality,Domancy,2745,1,1536,0.8561198115348816,0.13161993026733398
M_73096,Municipality,Cruet,2711,1,838,0.8603818416595459,0.24255318939685822
P_69034_36,Precinct,Caluire-et-Cuire,2530,1,706,0.8300283551216125,0.27835050225257874
P_73326_2,Precinct,Vimines,2703,1,753,0.8764940500259399,0.2638036906719208
P_1283_7,Precinct,Oyonnax,30,0,1133,0.739629328250885,0.29769137501716614
M_69233,Municipality,Saint-Romain-au-Mont-d'Or,2538,1,848,0.8537735939025879,0.21118880808353424
P_26064_1,Precinct,Chabeuil,734,0,1137,0.8390501141548157,0.24200426042079926
P_26362_23,Precinct,Valence,765,1,1004,0.7410358786582947,0.4136054515838623
P_73064_3,Precinct,Challes-les-Eaux,2699,1,1201,0.8542881011962891,0.2341269850730896
P_26198_13,Precinct,Montélimar,751,1,1199,0.7114261984825134,0.3022700250148773
M_38247,Municipality,Montalieu-Vercieu,1293,1,1845,0.7653116583824158,0.2345767617225647
M_38320,Municipality,Porcieu-Amblagnieu,1293,0,1159,0.8317515254020691,0.22058823704719543
M_1113,Municipality,Condeissiat,14,0,546,0.8424908518791199,0.21826280653476715
M_26072,Municipality,Chantemerle-les-Blés,763,1,817,0.8445532321929932,0.28023597598075867
M_1146,Municipality,Dompierre-sur-Chalaronne,14,1,269,0.910780668258667,0.19917012751102448
M_69091,Municipality,Givors,2540,1,10856,0.7358142733573914,0.3380819261074066
P_69381_108,Precinct,"Lyon, 1er arrondissement",2545,1,698,0.7793696522712708,0.4033149182796478
M_1214,Municipality,Leyssard,1,1,121,0.8677685856819153,0.1650485396385193
M_74261,Municipality,Saxel,2725,1,280,0.8500000238418579,0.1287553608417511
P_73011_1,Precinct,Albertville,2697,0,1293,0.7834493517875671,0.1989898979663849
P_69089_5,Precinct,Francheville,2539,1,824,0.8652912378311157,0.34907010197639465
P_74042_5,Precinct,Bonneville,2723,1,945,0.7248677015304565,0.3731343150138855
P_1053_11,Precinct,Bourg-en-Bresse,9,1,1359,0.7409859895706177,0.3979695439338684
M_74268,Municipality,Seynod,2748,1,12814,0.8225378394126892,0.2661508619785309
P_42189_1,Precinct,Roche-la-Molière,1440,0,1077,0.835654616355896,0.25934314727783203
P_69385_528,Precinct,"Lyon, 5e arrondissement",2550,1,1024,0.806640625,0.2634146213531494
M_74179,Municipality,Mésigny,2737,1,562,0.891459047794342,0.1792260706424713
P_7319_4,Precinct,Teil (Le),172,1,1057,0.868495762348175,0.2442244291305542
M_1001,Municipality,L'Abergement-Clémenciat,14,1,592,0.8581081032752991,0.22444890439510345
M_74283,Municipality,Thusy,2740,1,771,0.8664072751998901,0.23999999463558197
P_42095_14,Precinct,Firminy,1421,1,886,0.7945823669433594,0.31647399067878723
M_1160,Municipality,Ferney-Voltaire,18,1,3636,0.8000550270080566,0.3013937175273895
P_1031_2,Precinct,Bellignat,8,1,1026,0.7173489332199097,0.2990264296531677
M_26169,Municipality,Malataverne,735,1,1387,0.8832011818885803,0.22807016968727112
M_74084,Municipality,Cons-Sainte-Colombe,2731,1,265,0.9018868207931519,0.26778241991996765
P_69029_22,Precinct,Bron,2529,1,810,0.6382716298103333,0.4990138113498688
P_26198_2,Precinct,Montélimar,751,1,1167,0.6606683731079102,0.2840314209461212
M_74102,Municipality,Dingy-Saint-Clair,2752,1,963,0.8670820593833923,0.2432432472705841
P_69202_10,Precinct,Sainte-Foy-lès-Lyon,2573,1,728,0.8214285969734192,0.2525423765182495
P_26362_34,Precinct,Valence,765,1,1041,0.6705090999603271,0.529411792755127
M_7079,Municipality,Désaignes,157,1,929,0.854682445526123,0.3122580647468567
M_69213,Municipality,Saint-Jean-de-Touslas,2540,1,567,0.9029982089996338,0.27799999713897705
P_74281_1,Precinct,Thonon-les-Bains,2750,1,641,0.6786271333694458,0.27039626240730286
P_69202_16,Precinct,Sainte-Foy-lès-Lyon,2573,1,907,0.7960308790206909,0.3295932710170746
M_74021,Municipality,Arthaz-Pont-Notre-Dame,2728,0,1022,0.8600782752037048,0.13218390941619873
M_74019,Municipality,Argonay,2738,0,1631,0.8687921762466431,0.21116678416728973
P_38507_3,Precinct,Tignieu-Jameyzieu,1258,1,799,0.8322903513908386,0.27863776683807373
P_1053_7,Precinct,Bourg-en-Bresse,9,0,1160,0.7749999761581421,0.29458239674568176
M_74040,Municipality,Bonne,2728,1,1944,0.8379629850387573,0.1677018702030182
M_7207,Municipality,Saint-Alban-Auriolles,169,1,793,0.8638083338737488,0.27761194109916687
M_69260,Municipality,Vernaison,2579,1,2978,0.8415043950080872,0.24443544447422028
M_7304,Municipality,Salavas,174,1,524,0.847328245639801,0.33638444542884827
M_74046,Municipality,Boussy,2740,1,389,0.8688945770263672,0.17220543324947357
M_74187,Municipality,Montmin,2731,0,269,0.7992565035820007,0.15094339847564697
M_74153,Municipality,Lucinges,2728,1,1203,0.799667477607727,0.18895965814590454
M_74167,Municipality,Marlens,2731,1,692,0.8569363951683044,0.2265758067369461
P_73011_2,Precinct,Albertville,2697,1,1487,0.7491593956947327,0.2332415133714676
M_1348,Municipality,Saint-Didier-sur-Chalaronne,36,0,1981,0.8112064599990845,0.16624365746974945
P_26281_9,Precinct,Romans-sur-Isère,755,1,1134,0.7292768955230713,0.3817734122276306
M_26121,Municipality,Espeluche,735,1,830,0.8734939694404602,0.2008426934480667
M_7004,Municipality,Ajoux,168,1,95,0.8842105269432068,0.22891566157341003
P_26281_1,Precinct,Romans-sur-Isère,755,1,1413,0.7714083790779114,0.283053994178772
M_7166,Municipality,Nozières,165,1,218,0.8302752375602722,0.20994475483894348
P_69286_13,Precinct,Rillieux-la-Pape,2565,0,785,0.6904458403587341,0.5227272510528564
M_74302,Municipality,Les Villards-sur-Thônes,2752,1,798,0.8433583974838257,0.14372164011001587
M_26098,Municipality,Cobonne,736,1,142,0.8661971688270569,0.3083333373069763
M_38517,Municipality,Tullins,1316,1,5280,0.8149621486663818,0.29358670115470886
M_38553,Municipality,Villefontaine,1321,1,10498,0.7673842906951904,0.3342604339122772
P_69275_20,Precinct,Décines-Charpieu,2536,1,862,0.7691415548324585,0.25999999046325684
P_42207_15,Precinct,Saint-Chamond,1442,0,1082,0.7652495503425598,0.34409937262535095
M_74224,Municipality,La Roche-sur-Foron,2734,1,6347,0.8287379741668701,0.23892773687839508
M_74007,Municipality,Amancy,2734,0,1554,0.853925347328186,0.17182663083076477
M_7216,Municipality,Saint-Barthélemy-Grozon,165,0,421,0.8836104273796082,0.22437673807144165
P_38169_3,Precinct,Fontaine,1267,1,976,0.7858606576919556,0.3627968430519104
P_42095_11,Precinct,Firminy,1421,1,680,0.7176470756530762,0.32780084013938904
P_26064_5,Precinct,Chabeuil,734,1,881,0.8535754680633545,0.21997301280498505
P_38474_7,Precinct,Sassenage,1313,0,808,0.8576732873916626,0.3036496341228485
M_74274,Municipality,Val-de-Fier,2740,1,382,0.8455497622489929,0.13793103396892548
P_73011_7,Precinct,Albertville,2697,1,1552,0.7545102834701538,0.30210158228874207
M_38263,Municipality,Morette,1316,1,320,0.893750011920929,0.3131672739982605
M_73168,Municipality,Montgilbert,2694,1,111,0.8018018007278442,0.16091954708099365
M_26339,Municipality,Savasse,750,0,1117,0.8191584348678589,0.2040133774280548
M_69168,Municipality,Rochetaillée-sur-Saône,2538,1,871,0.8886337280273438,0.18300653994083405
P_73098_2,Precinct,Les Déserts,2715,1,184,0.8695651888847351,0.2549019753932953
P_73011_6,Precinct,Albertville,2697,1,1590,0.7389937043190002,0.2661498785018921
M_74293,Municipality,Veigy-Foncenex,2746,1,1940,0.735567033290863,0.15629419684410095
M_73002,Municipality,Aiguebelle,2694,1,666,0.7942942976951599,0.23992322385311127
P_69384_401,Precinct,"Lyon, 4e arrondissement",2549,1,1332,0.81456458568573,0.34957826137542725
P_69286_7,Precinct,Rillieux-la-Pape,2565,1,1155,0.7272727489471436,0.4453883469104767
P_26198_11,Precinct,Montélimar,751,1,1011,0.7270029783248901,0.44813278317451477
M_74072,Municipality,Chevaline,2731,1,139,0.8489208817481995,0.18965516984462738
P_7319_5,Precinct,Teil (Le),172,1,1060,0.798113226890564,0.258142352104187
M_42103,Municipality,La Grand-Croix,1425,1,3026,0.8129543662071228,0.3459637463092804
M_69087,Municipality,Fontaines-Saint-Martin,2538,1,2110,0.8758293986320496,0.24134139716625214
P_69387_735,Precinct,"Lyon, 7e arrondissement",2552,1,1284,0.8014018535614014,0.3640824258327484
M_73276,Municipality,Saint-Pierre-de-Soucy,2711,1,331,0.8308157324790955,0.2118959128856659
M_7129,Municipality,Lamastre,165,1,1962,0.866462767124176,0.2751798629760742
M_7081,Municipality,Dompnac,155,1,82,0.8292682766914368,0.2537313401699066
P_73326_1,Precinct,Vimines,2703,1,751,0.8828229308128357,0.22595420479774475
P_73087_2,Precinct,Cognin,2703,1,1051,0.8192197680473328,0.29279810190200806
M_74186,Municipality,Montagny-les-Lanches,2748,0,450,0.8911111354827881,0.1944444477558136
M_26337,Municipality,Saulce-sur-Rhône,749,1,1243,0.848753035068512,0.22630560398101807
M_26005,Municipality,Allan,735,0,1256,0.8917197585105896,0.1913919448852539
M_26250,Municipality,Pont-de-l'Isère,763,1,2170,0.8562211990356445,0.2487725019454956
M_69171,Municipality,Sain-Bel,2543,1,1601,0.8188632130622864,0.2718822658061981
P_69286_9,Precinct,Rillieux-la-Pape,2565,1,927,0.7454153299331665,0.36106982827186584
P_69389_919,Precinct,"Lyon, 9e arrondissement",2555,1,926,0.6209503412246704,0.435943067073822
P_69384_411,Precinct,"Lyon, 4e arrondissement",2549,1,1017,0.8407079577445984,0.40639811754226685
P_74200_2,Precinct,Neuvecelle,2730,1,956,0.8294979333877563,0.18646232783794403
P_42207_3,Precinct,Saint-Chamond,1442,1,685,0.6802919507026672,0.3464912176132202
M_74199,Municipality,Nernier,2746,1,384,0.7057291865348816,0.20370370149612427
P_42237_4,Precinct,Saint-Jean-Bonnefonds,1451,1,914,0.8249452710151672,0.2530120611190796
M_1242,Municipality,Mérignat,2,1,94,0.8191489577293396,0.1599999964237213
P_73064_2,Precinct,Challes-les-Eaux,2699,0,1181,0.8543606996536255,0.22097758948802948
P_42207_24,Precinct,Saint-Chamond,1442,1,1061,0.7021677494049072,0.3686382472515106
